file,max_rss,time
Tests/IntegrationTests/PropagationAtlasConstant.cpp,1249497088,12.531669
Tests/IntegrationTests/PropagationDenseConstant.cpp,1655443456,21.052666
Tests/IntegrationTests/Autodiff/PropagationAutodiffConstant.cpp,1524011008,15.538825
Tests/IntegrationTests/Autodiff/PropagationAutodiffDenseConstant.cpp,1626693632,21.554425
Tests/IntegrationTests/Autodiff/PropagationCompareEigenAutodiff.cpp,1252950016,11.529247
Tests/IntegrationTests/Autodiff/PropagationCompareAtlasAutodiffConstant.cpp,1484095488,15.037953
Tests/IntegrationTests/Fatras/FatrasSimulationTests.cpp,1623171072,20.553093
Tests/IntegrationTests/Legacy/ATLSeedingIntegrationTest.cpp,271446016,2.005014
Tests/UnitTests/Core/VersionTests.cpp,157319168,1.002534
Tests/UnitTests/Core/Definitions/UnitsTests.cpp,341577728,2.506238
Tests/UnitTests/Core/EventData/CurvilinearTrackParametersTests.cpp,773451776,6.51648
Tests/UnitTests/Core/EventData/FreeTrackParametersTests.cpp,804704256,7.018029
Tests/UnitTests/Core/EventData/ChargeTests.cpp,341024768,3.00759
Tests/UnitTests/Core/EventData/MeasurementTests.cpp,647778304,7.018969
Tests/UnitTests/Core/EventData/MeasurementHelpersTests.cpp,666234880,6.015499
Tests/UnitTests/Core/EventData/BoundTrackParametersTests.cpp,936243200,9.5241
Tests/UnitTests/Core/EventData/MultiTrajectoryTests.cpp,1492193280,16.041003
Tests/UnitTests/Core/EventData/TransformBoundToFreeTests.cpp,685207552,5.513773
Tests/UnitTests/Core/EventData/TransformFreeToBoundTests.cpp,722984960,5.513823
Tests/UnitTests/Core/Geometry/VolumeBoundsTests.cpp,473571328,3.509418
Tests/UnitTests/Core/Geometry/TrapezoidVolumeBoundsTests.cpp,749375488,6.516256
Tests/UnitTests/Core/Geometry/DiscLayerTests.cpp,772034560,6.015916
Tests/UnitTests/Core/Geometry/TrackingGeometryCreationTests.cpp,929767424,9.523942
Tests/UnitTests/Core/Geometry/CylinderVolumeBuilderTests.cpp,442998784,3.508775
Tests/UnitTests/Core/Geometry/CylinderLayerTests.cpp,769232896,6.015001
Tests/UnitTests/Core/Geometry/CutoutCylinderVolumeBoundsTests.cpp,722608128,6.015256
Tests/UnitTests/Core/Geometry/NavigationLayerTests.cpp,730734592,5.513668
Tests/UnitTests/Core/Geometry/TrackingGeometryGeometryIdTests.cpp,841412608,7.016716
Tests/UnitTests/Core/Geometry/ProtoLayerTests.cpp,774111232,6.516522
Tests/UnitTests/Core/Geometry/TrackingGeometryClosureTests.cpp,839528448,7.017565
Tests/UnitTests/Core/Geometry/CuboidVolumeBuilderTests.cpp,910069760,7.018083
Tests/UnitTests/Core/Geometry/VolumeTests.cpp,634896384,6.015148
Tests/UnitTests/Core/Geometry/CuboidVolumeBoundsTests.cpp,718426112,6.015468
Tests/UnitTests/Core/Geometry/GeometryIdentifierTests.cpp,222130176,1.503786
Tests/UnitTests/Core/Geometry/CylinderVolumeBoundsTests.cpp,896679936,8.521537
Tests/UnitTests/Core/Geometry/ConeVolumeBoundsTests.cpp,697065472,5.51378
Tests/UnitTests/Core/Geometry/TrackingVolumeTests.cpp,1275645952,12.030294
Tests/UnitTests/Core/Geometry/ConeLayerTests.cpp,733462528,5.513846
Tests/UnitTests/Core/Geometry/SurfaceBinningMatcherTests.cpp,611520512,4.010108
Tests/UnitTests/Core/Geometry/GenericCuboidVolumeBoundsTests.cpp,790450176,7.017381
Tests/UnitTests/Core/Geometry/ExtentTests.cpp,424353792,3.007583
Tests/UnitTests/Core/Geometry/AlignmentContextTests.cpp,627748864,5.012454
Tests/UnitTests/Core/Geometry/GenericApproachDescriptorTests.cpp,730390528,6.015339
Tests/UnitTests/Core/Geometry/GeometryHierarchyMapTests.cpp,301875200,3.008307
Tests/UnitTests/Core/Geometry/SurfaceArrayCreatorTests.cpp,1093623808,13.032639
Tests/UnitTests/Core/Geometry/LayerCreatorTests.cpp,899633152,8.020233
Tests/UnitTests/Core/Geometry/PlaneLayerTests.cpp,773373952,6.015089
Tests/UnitTests/Core/Geometry/ProtoLayerHelperTests.cpp,882597888,8.019948
Tests/UnitTests/Core/Geometry/LayerTests.cpp,772362240,6.015131
Tests/UnitTests/Core/Geometry/PolyhedronTests.cpp,622702592,5.513427
Tests/UnitTests/Core/Geometry/SimpleGeometryTests.cpp,649052160,5.013003
Tests/UnitTests/Core/MagneticField/MagneticFieldProviderTests.cpp,265736192,1.503891
Tests/UnitTests/Core/MagneticField/SolenoidBFieldTests.cpp,338333696,2.506194
Tests/UnitTests/Core/MagneticField/InterpolatedBFieldMapTests.cpp,439361536,3.508789
Tests/UnitTests/Core/MagneticField/ConstantBFieldTests.cpp,402460672,3.508801
Tests/UnitTests/Core/Material/VolumeMaterialMapperTests.cpp,1306185728,13.03274
Tests/UnitTests/Core/Material/SurfaceMaterialMapperTests.cpp,931229696,8.020031
Tests/UnitTests/Core/Material/ProtoVolumeMaterialTests.cpp,542670848,5.011987
Tests/UnitTests/Core/Material/ProtoSurfaceMaterialTests.cpp,534339584,4.511552
Tests/UnitTests/Core/Material/AccumulatedSurfaceMaterialTests.cpp,534794240,5.514159
Tests/UnitTests/Core/Material/MaterialTests.cpp,349515776,2.506151
Tests/UnitTests/Core/Material/AccumulatedVolumeMaterialTests.cpp,315908096,2.506162
Tests/UnitTests/Core/Material/MaterialGridHelperTests.cpp,602189824,6.015637
Tests/UnitTests/Core/Material/AverageMaterialsTests.cpp,338444288,3.007527
Tests/UnitTests/Core/Material/BinnedSurfaceMaterialTests.cpp,542871552,5.013366
Tests/UnitTests/Core/Material/HomogeneousVolumeMaterialTests.cpp,266493952,2.004937
Tests/UnitTests/Core/Material/HomogeneousSurfaceMaterialTests.cpp,347951104,2.506361
Tests/UnitTests/Core/Material/InteractionsTests.cpp,378142720,3.007507
Tests/UnitTests/Core/Material/InterpolatedMaterialMapTests.cpp,604790784,5.514197
Tests/UnitTests/Core/Material/AccumulatedMaterialSlabTests.cpp,339746816,3.008052
Tests/UnitTests/Core/Material/MaterialCompositionTests.cpp,314306560,2.005036
Tests/UnitTests/Core/Material/MaterialSlabTests.cpp,309964800,2.004955
Tests/UnitTests/Core/Propagator/VolumeMaterialInteractionTests.cpp,698761216,5.513887
Tests/UnitTests/Core/Propagator/StraightLineStepperTests.cpp,961445888,11.528812
Tests/UnitTests/Core/Propagator/StepperTests.cpp,2333769728,47.619889
Tests/UnitTests/Core/Propagator/PropagatorTests.cpp,1220530176,12.030733
Tests/UnitTests/Core/Propagator/NavigatorTests.cpp,1323327488,12.53214
Tests/UnitTests/Core/Propagator/MaterialCollectionTests.cpp,1771036672,25.565048
Tests/UnitTests/Core/Propagator/AbortListTests.cpp,611512320,4.511121
Tests/UnitTests/Core/Propagator/JacobianEngineTests.cpp,884494336,8.020389
Tests/UnitTests/Core/Propagator/AtlasStepperTests.cpp,895758336,10.025212
Tests/UnitTests/Core/Propagator/KalmanExtrapolatorTests.cpp,1659703296,18.547107
Tests/UnitTests/Core/Propagator/AuctioneerTests.cpp,214142976,1.503676
Tests/UnitTests/Core/Propagator/ConstrainedStepTests.cpp,335740928,2.005107
Tests/UnitTests/Core/Propagator/CovarianceEngineTests.cpp,795729920,6.516808
Tests/UnitTests/Core/Propagator/CovarianceTransportTests.cpp,842579968,7.518622
Tests/UnitTests/Core/Propagator/ActionListTests.cpp,712617984,4.512178
Tests/UnitTests/Core/Propagator/DirectNavigatorTests.cpp,1637425152,19.048304
Tests/UnitTests/Core/Propagator/JacobianTests.cpp,911265792,8.020544
Tests/UnitTests/Core/Propagator/ExtrapolatorTests.cpp,1695412224,25.563705
Tests/UnitTests/Core/Propagator/LoopProtectionTests.cpp,1012170752,9.023073
Tests/UnitTests/Core/Seeding/EstimateTrackParamsFromSeedTest.cpp,1586425856,17.544622
Tests/UnitTests/Core/Seeding/SeedfinderTest.cpp,386449408,3.008181
Tests/UnitTests/Core/Surfaces/DiscSurfaceTests.cpp,765075456,6.516111
Tests/UnitTests/Core/Surfaces/PerigeeSurfaceTests.cpp,664297472,5.012539
Tests/UnitTests/Core/Surfaces/AlignmentHelperTests.cpp,509177856,3.508608
Tests/UnitTests/Core/Surfaces/DiamondBoundsTests.cpp,437096448,3.509122
Tests/UnitTests/Core/Surfaces/ConeBoundsTests.cpp,437612544,3.508719
Tests/UnitTests/Core/Surfaces/CylinderSurfaceTests.cpp,730742784,6.014808
Tests/UnitTests/Core/Surfaces/AnnulusBoundsTests.cpp,518967296,4.010107
Tests/UnitTests/Core/Surfaces/ConvexPolygonBoundsTests.cpp,521334784,6.015099
Tests/UnitTests/Core/Surfaces/CylinderBoundsTests.cpp,434434048,3.509206
Tests/UnitTests/Core/Surfaces/ConeSurfaceTests.cpp,714174464,6.014849
Tests/UnitTests/Core/Surfaces/IntersectionHelper2DTests.cpp,352210944,2.506387
Tests/UnitTests/Core/Surfaces/InfiniteBoundsTests.cpp,393900032,2.506582
Tests/UnitTests/Core/Surfaces/SurfaceIntersectionTests.cpp,788873216,6.516417
Tests/UnitTests/Core/Surfaces/DiscTrapezoidBoundsTests.cpp,433135616,3.508543
Tests/UnitTests/Core/Surfaces/BoundaryCheckTests.cpp,625623040,6.516294
Tests/UnitTests/Core/Surfaces/LineBoundsTests.cpp,430907392,3.007492
Tests/UnitTests/Core/Surfaces/SurfaceLocalToGlobalRoundtripTests.cpp,841170944,7.017933
Tests/UnitTests/Core/Surfaces/LineSurfaceTests.cpp,732938240,6.51711
Tests/UnitTests/Core/Surfaces/PlaneSurfaceTests.cpp,892424192,8.019958
Tests/UnitTests/Core/Surfaces/RadialBoundsTests.cpp,437063680,3.509402
Tests/UnitTests/Core/Surfaces/VerticesHelperTests.cpp,399536128,3.007587
Tests/UnitTests/Core/Surfaces/RectangleBoundsTests.cpp,436682752,3.509015
Tests/UnitTests/Core/Surfaces/StrawSurfaceTests.cpp,672423936,5.012812
Tests/UnitTests/Core/Surfaces/SurfaceBoundsTests.cpp,395759616,3.007703
Tests/UnitTests/Core/Surfaces/SurfaceArrayTests.cpp,815034368,6.516929
Tests/UnitTests/Core/Surfaces/EllipseBoundsTests.cpp,436363264,3.509164
Tests/UnitTests/Core/Surfaces/SurfaceTests.cpp,746893312,6.015147
Tests/UnitTests/Core/Surfaces/TrapezoidBoundsTests.cpp,471879680,3.508836
Tests/UnitTests/Core/TrackFinding/CombinatorialKalmanFilterTests.cpp,4221333504,62.15623
Tests/UnitTests/Core/TrackFitting/KalmanFitterTests.cpp,4277772288,64.163927
Tests/UnitTests/Core/TrackFitting/GainMatrixUpdaterTests.cpp,2461978624,27.571612
Tests/UnitTests/Core/TrackFitting/GainMatrixSmootherTests.cpp,894169088,10.025315
Tests/UnitTests/Core/Utilities/HelpersTests.cpp,510418944,5.013305
Tests/UnitTests/Core/Utilities/ExtendableTests.cpp,257114112,1.503866
Tests/UnitTests/Core/Utilities/MaterialMapUtilsTests.cpp,831889408,5.513825
Tests/UnitTests/Core/Utilities/BinningDataTests.cpp,450797568,4.009999
Tests/UnitTests/Core/Utilities/BinAdjustmentVolumeTests.cpp,609562624,6.014587
Tests/UnitTests/Core/Utilities/BinUtilityTests.cpp,661753856,6.516715
Tests/UnitTests/Core/Utilities/GridTests.cpp,685285376,12.030377
Tests/UnitTests/Core/Utilities/FrustumTest.cpp,1416003584,13.033671
Tests/UnitTests/Core/Utilities/LoggerTests.cpp,285728768,2.004998
Tests/UnitTests/Core/Utilities/BinAdjustmentTests.cpp,672714752,6.015321
Tests/UnitTests/Core/Utilities/FiniteStateMachineTests.cpp,448536576,4.511366
Tests/UnitTests/Core/Utilities/BoundingBoxTest.cpp,1883385856,22.557
Tests/UnitTests/Core/Utilities/SubspaceTests.cpp,1787404288,23.058359
Tests/UnitTests/Core/Utilities/PeriodicTests.cpp,376238080,3.007459
Tests/UnitTests/Core/Utilities/BFieldMapUtilsTests.cpp,516202496,5.012522
Tests/UnitTests/Core/Utilities/ResultTests.cpp,347664384,3.007518
Tests/UnitTests/Core/Utilities/AnnealingUtilityTests.cpp,333709312,2.00495
Tests/UnitTests/Core/Utilities/InterpolationTests.cpp,346050560,2.506325
Tests/UnitTests/Core/Utilities/IntersectionTests.cpp,577335296,5.012024
Tests/UnitTests/Core/Utilities/MPLTests.cpp,341590016,2.506281
Tests/UnitTests/Core/Utilities/MultiIndexTests.cpp,311152640,2.506862
Tests/UnitTests/Core/Utilities/RayTest.cpp,368308224,2.506761
Tests/UnitTests/Core/Utilities/AxesTests.cpp,544784384,5.514712
Tests/UnitTests/Core/Utilities/RealQuadraticEquationTests.cpp,329768960,2.005233
Tests/UnitTests/Core/Utilities/TypeTraitsTest.cpp,256106496,1.504006
Tests/UnitTests/Core/Utilities/UnitVectorsTests.cpp,373387264,3.508701
Tests/UnitTests/Core/Vertexing/FullBilloirVertexFitterTests.cpp,1635479552,20.050194
Tests/UnitTests/Core/Vertexing/ImpactPointEstimatorTests.cpp,1282437120,12.030441
Tests/UnitTests/Core/Vertexing/IterativeVertexFinderTests.cpp,2324176896,29.074647
Tests/UnitTests/Core/Vertexing/KalmanVertexUpdaterTests.cpp,1608355840,16.542167
Tests/UnitTests/Core/Vertexing/GridDensityVertexFinderTests.cpp,874254336,7.519335
Tests/UnitTests/Core/Vertexing/LinearizedTrackFactoryTests.cpp,1426690048,13.533941
Tests/UnitTests/Core/Vertexing/TrackDensityVertexFinderTests.cpp,794025984,7.017996
Tests/UnitTests/Core/Vertexing/GaussianGridTrackDensityTests.cpp,826605568,7.017812
Tests/UnitTests/Core/Vertexing/AdaptiveMultiVertexFinderTests.cpp,3011776512,39.601667
Tests/UnitTests/Core/Vertexing/AdaptiveMultiVertexFitterTests.cpp,2192011264,25.064412
Tests/UnitTests/Core/Vertexing/ZScanVertexFinderTests.cpp,1537085440,13.033261
Tests/UnitTests/Core/Vertexing/KalmanVertexTrackUpdaterTests.cpp,1662586880,19.048378
Tests/UnitTests/Core/Vertexing/AdaptiveGridTrackDensityTests.cpp,708976640,6.015246
Tests/UnitTests/Core/Visualization/TrackingGeometryView3DTests.cpp,958816256,8.521633
Tests/UnitTests/Core/Visualization/VolumeView3DTests.cpp,754651136,6.516397
Tests/UnitTests/Core/Visualization/SurfaceView3DTests.cpp,1076506624,12.531934
Tests/UnitTests/Core/Visualization/PrimitivesView3DTests.cpp,796454912,6.516687
Tests/UnitTests/Core/Visualization/EventDataView3DTests.cpp,3439792128,49.627859
Tests/UnitTests/Core/Visualization/Visualization3DTests.cpp,461647872,4.010894
Tests/UnitTests/Examples/Json/JsonDigitizationConfigTests.cpp,861241344,8.522111
Tests/UnitTests/Benchmarks/BenchmarkTools.cpp,388554752,3.508845
Tests/UnitTests/Fatras/Digitization/UncorrelatedHitSmearerTests.cpp,807624704,6.516496
Tests/UnitTests/Fatras/Digitization/PlanarSurfaceDriftTests.cpp,588042240,4.010011
Tests/UnitTests/Fatras/Digitization/ChannelizerTests.cpp,794267648,7.018404
Tests/UnitTests/Fatras/Digitization/PlanarSurfaceMaskTests.cpp,822984704,7.017455
Tests/UnitTests/Fatras/Digitization/ChannelMergerTests.cpp,586485760,4.511606
Tests/UnitTests/Fatras/EventData/ParticleTests.cpp,377671680,3.007841
Tests/UnitTests/Fatras/EventData/HitTests.cpp,379650048,3.508987
Tests/UnitTests/Fatras/EventData/BarcodeTests.cpp,219791360,1.503873
Tests/UnitTests/Fatras/Kernel/TupleIndexOfTests.cpp,273203200,1.503777
Tests/UnitTests/Fatras/Kernel/SimulationActorTests.cpp,740843520,6.516741
Tests/UnitTests/Fatras/Kernel/InteractionListTests.cpp,381272064,3.508877
Tests/UnitTests/Fatras/Kernel/ContinuousProcessTests.cpp,349663232,3.007855
Tests/UnitTests/Fatras/Physics/PhotonConversionTests.cpp,519303168,4.511479
Tests/UnitTests/Fatras/Physics/ScatteringTests.cpp,505905152,4.009828
Tests/UnitTests/Fatras/Physics/BetheHeitlerTests.cpp,422289408,3.007298
Tests/UnitTests/Fatras/Physics/BetheBlochTests.cpp,379518976,3.007741
Tests/UnitTests/Fatras/Selectors/SelectorHelpersTests.cpp,355094528,3.007436
Tests/UnitTests/Fatras/Selectors/ParticleSelectorsTests.cpp,345382912,3.007917
Tests/UnitTests/Fatras/Selectors/KinematicCastsTests.cpp,354717696,2.506498
Tests/UnitTests/Fatras/Utilities/ParticleDataTests.cpp,313044992,2.506284
Tests/UnitTests/Plugins/Digitization/DoubleHitSpacePointBuilderTests.cpp,863133696,7.519929
Tests/UnitTests/Plugins/Digitization/SingleHitSpacePointBuilderTests.cpp,784629760,6.516293
Tests/UnitTests/Plugins/Digitization/PlanarModuleStepperTests.cpp,671076352,5.012514
Tests/UnitTests/Plugins/Digitization/CartesianSegmentationTests.cpp,589897728,4.51146
Tests/UnitTests/Plugins/Digitization/ClusterizationTests.cpp,386146304,3.007477
Tests/UnitTests/Plugins/Json/SurfaceJsonConverterTests.cpp,839266304,8.020557
Tests/UnitTests/Plugins/Json/UtilitiesJsonConverterTests.cpp,828030976,7.51913
Tests/UnitTests/Plugins/Json/AlgebraJsonConverterTests.cpp,536043520,5.514403
Tests/UnitTests/Plugins/Json/MaterialMapJsonConverterTests.cpp,828022784,6.516493
Tests/UnitTests/Plugins/Json/SurfaceBoundsJsonConverterTests.cpp,490065920,5.013337
Tests/UnitTests/Plugins/Json/GeometryHierarchyMapJsonConverterTests.cpp,461602816,6.015292
Tests/UnitTests/Plugins/TGeo/TGeoArb8ConversionTests.cpp,769449984,6.015122
Tests/UnitTests/Plugins/TGeo/TGeoTrd1ConversionTests.cpp,777273344,6.016098
Tests/UnitTests/Plugins/TGeo/TGeoLayerBuilderTests.cpp,768159744,6.015131
Tests/UnitTests/Plugins/TGeo/TGeoBBoxConversionTests.cpp,924139520,8.020993
Tests/UnitTests/Plugins/TGeo/TGeoTrd2ConversionTests.cpp,799277056,6.516741
Tests/UnitTests/Plugins/TGeo/TGeoTubeConversionTests.cpp,799936512,6.517129
Tests/UnitTests/Plugins/TGeo/TGeoParserTests.cpp,611450880,4.511383
Tests/UnitTests/Plugins/TGeo/TGeoPrimitivesHelperTests.cpp,263516160,1.503875
